name,market,funding_total_usd,status,country_code,region,funding_rounds,founded_at,founded_year,first_funding_at,last_funding_at,seed,venture,equity_crowdfunding,undisclosed,convertible_note,debt_financing,angel,grant,private_equity,secondary_market,product_crowdfunding,round_A,round_B,round_C,round_D,first_fund_year,years_between
Rosetta Genomics, Health Care ,8493751.0,success,USA,Philadelphia,0,2011-03-07,2011,2011-03-07,2012-02-09,0.0,4243751.0,0.0,0.0,0.0,0.0,0.0,0.0,1750000.0,0.0,2500000.0,0.0,0.0,0.0,0.0,2011,0
ChangeTip, Payments ,4250000.0,success,USA,SF Bay Area,0,2013-12-17,2013,2014-04-04,2014-05-05,4250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
Pulse Entertainment, Entertainment ,7000000.0,success,USA,SF Bay Area,1,1994-01-01,1994,2007-03-22,2007-03-22,0.0,7000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7000000.0,0.0,0.0,2007,13
Bridge Pharmaceuticals, Biotechnology ,2188388.0,success,USA,"Washington, D.C.",0,2009-08-07,2009,2009-08-07,2009-08-07,0.0,0.0,0.0,0.0,0.0,2188388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,0
Renal Ventures Management, Health and Wellness ,30000000.0,success,USA,Denver,0,2011-01-31,2011,2011-01-31,2011-01-31,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
Boost Media, Optimization ,30640000.0,success,USA,SF Bay Area,3,2009-01-01,2009,2011-03-14,2014-11-18,1640000.0,29000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,8000000.0,19000000.0,0.0,2011,2
MarketRiders, Personal Finance ,200000.0,success,USA,SF Bay Area,0,2008-01-15,2008,2008-01-15,2008-01-15,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,0
DramaFever, Video on Demand ,11491490.0,success,USA,New York City,1,2009-08-06,2009,2011-03-21,2013-08-02,0.0,7491490.0,0.0,0.0,0.0,4000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,2011,2
Elephant.is, Education ,100000.0,fail,USA,New York City,0,2012-01-01,2012,2012-05-01,2012-05-01,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
Legend Silicon, Semiconductors ,46370000.0,success,USA,SF Bay Area,0,1999-01-01,1999,2006-12-01,2010-03-03,0.0,43370000.0,0.0,0.0,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,7
Medical Simulation, Biotechnology ,16444273.0,success,USA,Denver,0,1998-01-01,1998,2012-04-25,2013-08-02,0.0,0.0,0.0,0.0,0.0,16444273.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,14
Cahaba Pharmaceuticals, Biotechnology ,1786959.0,success,USA,Newark,0,2008-01-01,2008,2009-05-29,2013-01-18,0.0,831959.0,0.0,0.0,0.0,955000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,1
Movius Interactive, Mobile ,39728460.0,success,USA,Atlanta,0,1999-01-01,1999,2013-06-14,2014-06-24,0.0,39728460.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,14
Merlin, Software ,550000.0,success,USA,Atlanta,0,2010-01-01,2010,2014-09-08,2014-09-08,0.0,550000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,4
AliveCor, Health and Wellness ,13500000.0,success,USA,SF Bay Area,2,2011-08-02,2011,2011-08-02,2012-06-10,0.0,13500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,10500000.0,0.0,0.0,2011,0
HDB Newco, Software ,660000.0,success,USA,Hartford,0,2010-01-01,2010,2010-12-30,2010-12-30,0.0,0.0,0.0,0.0,0.0,660000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
Omni Consumer Products, Consumer Electronics ,19500000.0,success,USA,Detroit,1,1987-01-01,1987,2003-01-01,2003-01-01,0.0,19500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19500000.0,0.0,0.0,2003,16
Phi Optics, Hardware + Software ,250000.0,success,USA,"Springfield, Illinois",0,2009-01-01,2009,2013-11-06,2013-11-06,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,4
Savings.com, Curated Web ,10000000.0,success,USA,Los Angeles,2,2007-01-01,2007,2005-01-01,2008-11-12,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,8000000.0,0.0,0.0,2005,-2
Aptara, Mobile ,23000000.0,success,USA,"Washington, D.C.",0,1988-01-01,1988,2007-09-19,2007-09-19,0.0,23000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,19
ProZyme, Biotechnology ,321414.0,success,USA,SF Bay Area,0,1990-01-01,1990,2011-10-14,2011-10-14,0.0,0.0,0.0,0.0,0.0,321414.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,21
CYBRA, Software ,2506000.0,success,USA,New York City,0,1985-01-01,1985,2006-04-10,2009-03-16,0.0,2506000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,21
R-Health, Software ,0.0,fail,USA,Philadelphia,0,1998-01-01,1998,2013-06-12,2013-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,15
Symwave, Semiconductors ,26200000.0,success,USA,"Orange County, California",1,2001-01-01,2001,2007-07-18,2009-08-06,0.0,26200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22200000.0,0.0,2007,6
Liquid Scenarios, Venture Capital ,112000.0,success,USA,Denver,0,2009-12-09,2009,2009-12-16,2009-12-16,112000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,0
Forterra Systems, Software ,1200000.0,success,USA,SF Bay Area,0,2005-06-01,2005,2009-06-08,2009-06-08,0.0,1200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,4
"TaskIT, Inc.", Corporate IT ,400000.0,success,USA,SF Bay Area,0,2012-12-12,2012,2014-06-01,2014-06-01,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2
Chu Shu,,40000.0,success,USA,New York City,0,2009-01-01,2009,2012-04-10,2012-04-10,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,3
Listia, Craigslist Killers ,11165000.0,success,USA,SF Bay Area,1,2009-08-01,2009,2009-06-01,2013-10-02,1765000.0,9000000.0,0.0,0.0,0.0,0.0,400000.0,0.0,0.0,0.0,0.0,9000000.0,0.0,0.0,0.0,2009,0
Phylogy, Web Hosting ,3000000.0,fail,USA,SF Bay Area,1,2003-01-01,2003,2009-11-10,2009-11-10,0.0,3000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,2009,6
Slated, Investment Management ,2000000.0,success,USA,New York City,1,2010-04-01,2010,2012-03-19,2012-03-19,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,2012,2
Real Food Real Kitchens, Travel ,10000.0,success,USA,Florida's Space Coast,0,2010-01-01,2010,2012-01-01,2012-01-01,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,2
Compass Quality Insight Inc., Software ,2000000.0,fail,USA,SF Bay Area,0,2012-01-01,2012,2013-06-11,2013-06-11,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
scrible, Enterprise Software ,500000.0,success,USA,SF Bay Area,0,2010-01-01,2010,2011-05-05,2011-05-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,1
Canopi,,0.0,success,USA,Detroit,0,2012-10-26,2012,2013-04-30,2013-04-30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
Peep Mobile Digital, Media ,4875000.0,success,USA,New York City,0,2013-12-01,2013,2014-03-04,2014-08-04,0.0,3700000.0,0.0,0.0,0.0,1175000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
Privy, Advertising ,1857500.0,success,USA,Boston,0,2011-01-01,2011,2011-09-08,2013-07-03,1700000.0,157500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
Dogster, Social Network Media ,1000000.0,success,USA,SF Bay Area,0,2004-01-12,2004,2006-09-01,2006-09-01,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,2
Penthera Partners, Mobile ,11499293.0,success,USA,Pittsburgh,1,2007-01-01,2007,2006-01-06,2014-06-13,0.0,11499293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8870173.0,0.0,0.0,0.0,2006,-1
ActionX, Mobile ,6000000.0,success,USA,New York City,1,2012-01-01,2012,2012-09-16,2013-09-16,0.0,6000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,2012,0
Remotemedical, Biotechnology ,8000000.0,success,USA,Seattle,1,2003-01-01,2003,2013-05-22,2013-05-22,0.0,8000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8000000.0,0.0,0.0,0.0,2013,10
WooMe, Curated Web ,17400000.0,success,USA,SF Bay Area,2,2000-12-01,2000,2007-04-01,2008-06-12,0.0,15500000.0,0.0,0.0,0.0,0.0,1900000.0,0.0,0.0,0.0,0.0,3000000.0,12500000.0,0.0,0.0,2007,7
Infineta Systems, Software ,30000000.0,fail,USA,SF Bay Area,2,2008-01-01,2008,2010-05-07,2011-06-06,0.0,30000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15000000.0,15000000.0,0.0,0.0,2010,2
Appetite+, Mobile ,40000.0,success,USA,Jacksonville,0,2013-09-24,2013,2013-09-24,2013-09-24,40000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
iCardiac Technologies, Biotechnology ,0.0,success,USA,"Rochester, New York",0,2006-01-01,2006,2014-03-06,2014-03-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,8
Home Team Therapy, Health Care ,20000.0,success,USA,Boston,0,2011-10-01,2011,2012-06-01,2012-06-01,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,1
SportsMEDIA Technology, Software ,12500000.0,success,USA,Raleigh,0,1988-01-01,1988,2010-09-03,2010-09-03,0.0,12500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,22
Loosecubes, Curated Web ,9030000.0,fail,USA,New York City,1,2010-01-01,2010,2010-01-01,2012-06-05,1230000.0,7800000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7800000.0,0.0,0.0,0.0,2010,0
Tunesat, Games ,8350000.0,success,USA,New York City,0,2007-01-01,2007,2010-02-11,2013-03-22,0.0,8350000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,3
Migo Software, Software ,8330000.0,success,USA,SF Bay Area,0,2005-12-28,2005,2005-12-28,2007-10-31,0.0,8330000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,0
Circular Energy, Clean Technology ,2700000.0,success,USA,Austin,1,2009-01-01,2009,2013-06-13,2013-06-13,0.0,2700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2700000.0,0.0,0.0,0.0,2013,4
Mobee, Crowdsourcing ,1100000.0,success,USA,Boston,0,2012-01-01,2012,2012-11-19,2012-11-19,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
Intelen, Consumer Behavior ,3110000.0,success,USA,New York City,0,2011-01-12,2011,2010-09-01,2014-05-19,250000.0,0.0,0.0,0.0,0.0,0.0,1860000.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,-1
Vinylmint, Curated Web ,10000.0,success,USA,Norfolk - Virginia Beach,0,2011-05-01,2011,2012-08-08,2012-08-08,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,1
Pinch Media, Advertising ,560001.0,success,USA,New York City,0,2008-04-01,2008,2008-05-01,2010-01-06,0.0,560001.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,0
Passport, Mobile Payments ,7537500.0,success,USA,Charlotte,1,2010-04-01,2010,2010-04-01,2013-12-16,1068750.0,6000000.0,0.0,0.0,0.0,0.0,468750.0,0.0,0.0,0.0,0.0,6000000.0,0.0,0.0,0.0,2010,0
Kurobe Pharmaceuticals, Biotechnology ,5000000.0,success,USA,Tampa,0,2012-01-01,2012,2013-06-04,2013-06-04,0.0,5000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
All Pro Demo, Manufacturing ,0.0,success,USA,San Diego,0,2012-07-01,2012,2014-10-09,2014-10-09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2
Solais Lighting, Manufacturing ,3850000.0,success,USA,Hartford,1,2009-12-09,2009,2009-12-09,2011-11-21,0.0,3850000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1750000.0,0.0,0.0,2009,0
Ionix Medical, Biotechnology ,18333503.0,success,USA,Minneapolis,0,2001-01-01,2001,2009-09-20,2009-09-20,0.0,18333503.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,8
Curexo Technology, Health Care ,13200000.0,success,USA,SF Bay Area,1,2010-06-01,2010,2010-06-01,2010-06-01,0.0,13200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13200000.0,0.0,2010,0
Network for Good, Curated Web ,10000000.0,success,USA,"Washington, D.C.",0,2001-01-01,2001,2014-01-01,2014-01-01,0.0,10000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,13
1World Online, Enterprise Software ,1500000.0,success,USA,SF Bay Area,1,2011-12-01,2011,2013-07-02,2013-12-01,0.0,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1500000.0,0.0,0.0,0.0,2013,2
Lion Fortress Services, Consulting ,0.0,success,USA,Seattle,0,2013-09-24,2013,2013-09-24,2013-09-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
Cambiatta, Fitness ,0.0,success,USA,Cincinnati,0,2003-01-01,2003,2004-12-17,2004-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2004,1
PROFICIO, Software ,1100000.0,success,USA,Anaheim,0,2010-01-01,2010,2013-07-02,2013-07-02,1100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,3
Invicta Networks, Public Relations ,200000.0,fail,USA,"Washington, D.C.",0,1999-01-01,1999,2005-08-09,2005-08-09,0.0,200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2005,6
PatientSafe Solutions, Mobile ,71857804.0,success,USA,San Diego,2,2002-01-01,2002,2009-09-02,2014-03-12,0.0,60000000.0,0.0,0.0,6400281.0,5457523.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,27000000.0,3000000.0,2009,7
BudgetSimple, Finance ,25000.0,success,USA,Pittsburgh,0,2006-01-01,2006,2013-06-25,2013-06-25,25000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,7
Ocsc,,195000.0,success,USA,"Orange County, California",0,2013-01-01,2013,2014-02-13,2014-02-13,0.0,195000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,1
Host Committee, Curated Web ,4499997.0,success,USA,New York City,1,2011-11-01,2011,2012-12-01,2014-09-08,0.0,4499997.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500000.0,0.0,0.0,0.0,2012,1
Medical Device Innovations, Biotechnology ,701696.0,success,USA,San Diego,0,2011-11-30,2011,2011-11-30,2011-11-30,0.0,701696.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
True Sol Innovations, Semiconductors ,65000.0,success,USA,Seattle,0,2009-09-22,2009,2009-09-22,2009-09-22,0.0,0.0,0.0,0.0,0.0,65000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,0
LedgerX, Finance Technology ,1500000.0,success,USA,New York City,0,2014-02-12,2014,2014-02-12,2014-07-01,1500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
DidLog, Software ,20000.0,success,USA,Cleveland,0,2013-08-01,2013,2013-08-01,2013-08-01,20000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
TeleCuba Holdings, Web Hosting ,365000.0,success,USA,Newark,0,2010-01-01,2010,2010-10-12,2012-09-05,0.0,0.0,0.0,0.0,0.0,365000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
Crowdfynd, SaaS ,190000.0,success,USA,Chicago,0,2012-08-20,2012,2012-09-30,2013-01-31,190000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,0
ACell, Health and Wellness ,8700000.0,success,USA,Baltimore,0,1999-01-01,1999,2011-04-26,2011-04-26,0.0,8700000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,12
Microbank Software,,0.0,success,USA,Philadelphia,0,1984-01-01,1984,1992-06-12,1992-06-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1992,8
Precise Light Surgical, Biotechnology ,4500000.0,success,USA,SF Bay Area,0,2008-01-01,2008,2013-10-15,2013-10-15,0.0,4500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,5
Social Genius, Software ,1320384.0,fail,USA,SF Bay Area,1,2010-02-05,2010,2011-10-11,2011-10-11,0.0,1320384.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1320384.0,0.0,0.0,0.0,2011,1
PGP TrustCenter, Security ,8500000.0,success,USA,Boston,1,1997-01-01,1997,2007-05-29,2007-05-29,0.0,8500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8500000.0,0.0,0.0,0.0,2007,10
Aasonn, Human Resources ,20000000.0,success,USA,Chicago,0,2006-01-01,2006,2014-06-04,2014-06-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20000000.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,8
Iora Health, Health and Wellness ,20250000.0,success,USA,Boston,1,2011-01-01,2011,2011-10-24,2013-04-17,0.0,14000000.0,0.0,0.0,0.0,0.0,0.0,0.0,6250000.0,0.0,0.0,0.0,14000000.0,0.0,0.0,2011,0
SkyPilot Networks, Web Hosting ,68400000.0,success,USA,SF Bay Area,2,2000-01-01,2000,2001-01-01,2008-04-01,0.0,68400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29000000.0,0.0,15000000.0,3400000.0,2001,1
Ship Mate,,0.0,success,USA,Los Angeles,0,2009-11-01,2009,2011-06-24,2011-06-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,2
StyleHop, Crowdsourcing ,570000.0,success,USA,Newark,0,2009-01-01,2009,2008-07-01,2008-07-01,570000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2008,-1
SteelCloud,,2180000.0,success,USA,"Washington, D.C.",0,2010-07-21,2010,2010-07-21,2010-07-21,0.0,2180000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2010,0
Mediaocean, Software ,40500000.0,success,USA,New York City,1,2006-01-01,2006,2007-07-23,2008-07-22,0.0,40500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000000.0,0.0,0.0,2007,1
Acustom Apparel, Mass Customization ,0.0,success,USA,New York City,0,2011-01-01,2011,2011-09-12,2011-09-12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2011,0
LooseHead Software, Mobile ,500000.0,fail,USA,SF Bay Area,0,2004-04-25,2004,2007-01-01,2007-01-01,0.0,0.0,0.0,0.0,0.0,0.0,500000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2007,3
Shotfarm, Digital Media ,790010.0,success,USA,Chicago,0,2010-01-01,2010,2012-07-24,2014-02-18,540010.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,2
Prostate Management Diagnostics,,1060000.0,success,USA,SF Bay Area,1,2014-11-07,2014,2014-11-07,2014-11-07,0.0,1060000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1060000.0,0.0,0.0,0.0,2014,0
GroundCntrl, Enterprise Software ,1000000.0,success,USA,SF Bay Area,0,2010-01-01,2010,2013-03-25,2013-03-25,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,3
Spective, Fashion ,0.0,success,USA,Los Angeles,0,2012-08-01,2012,2014-10-20,2014-10-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2
Nusocket is now BeON Home, Hardware + Software ,150000.0,success,USA,Boston,0,2013-01-01,2013,2013-12-27,2013-12-27,0.0,150000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
CHiWAO Mobile App, Software ,2100000.0,success,USA,Newark,0,2011-12-01,2011,2013-06-01,2013-06-01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2100000.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,2
Migo.me, Online Dating ,300000.0,success,USA,SF Bay Area,0,2013-02-01,2013,2013-07-16,2013-07-16,0.0,0.0,0.0,0.0,300000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
Kixer, Advertising ,1000000.0,success,USA,Los Angeles,0,2014-02-01,2014,2014-02-02,2014-07-29,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,0
IDx, Health and Wellness ,3550000.0,success,USA,Cedar Rapids,0,2010-01-01,2010,2013-09-27,2013-09-27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3550000.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,3
That's Solar, Clean Energy ,4200000.0,fail,USA,SF Bay Area,1,2011-01-01,2011,2011-04-12,2011-04-12,0.0,4200000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4200000.0,0.0,0.0,2011,0
FLX Micro, Manufacturing ,400000.0,success,USA,Cleveland,0,2000-01-01,2000,2006-09-07,2006-09-07,0.0,400000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2006,6
Giga Entertainment Media,,3015633.0,success,USA,SF Bay Area,0,2012-01-01,2012,2014-10-02,2014-10-02,0.0,3015633.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2014,2
NetCom Systems,,0.0,success,USA,Los Angeles,0,1988-01-01,1988,1997-08-28,1997-08-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1997,9
iMedX, Enterprise Software ,22250000.0,success,USA,Atlanta,0,2000-01-01,2000,2009-07-14,2013-12-25,0.0,22250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2009,9
moziy, Video ,1000000.0,success,USA,SF Bay Area,0,2013-01-01,2013,2013-05-29,2013-05-29,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,0
Simulation Sciences,,0.0,success,USA,Anaheim,0,1979-01-01,1979,1993-12-17,1993-12-17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1993,14
Avogy, Semiconductors ,40000000.0,success,USA,SF Bay Area,1,2010-01-01,2010,2014-09-09,2014-09-09,0.0,40000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40000000.0,0.0,0.0,2014,4
BoatsGo, E-Commerce ,250000.0,success,USA,Miami,0,2011-01-01,2011,2012-08-23,2012-08-23,0.0,0.0,0.0,0.0,0.0,250000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2012,1
DailyWorth, Women ,5100000.0,success,USA,New York City,1,2009-01-01,2009,2011-03-02,2014-10-01,0.0,3100000.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,2011,2
ustyme, Software ,2000000.0,success,USA,SF Bay Area,0,2012-09-01,2012,2013-09-25,2013-09-25,0.0,0.0,0.0,0.0,0.0,0.0,2000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2013,1
